T1750,2.25694444444,2.41944444444,0.1625,2016-04-25 14:10:00,2016-04-25 18:04:00,0,1
T1751,1.72430555556,1.74375,0.0194444444444,2016-04-25 01:23:00,2016-04-25 01:51:00,0,1
T1752,1.74375,1.76666666667,0.0229166666667,2016-04-25 01:51:00,2016-04-25 02:24:00,0,1
T1753,0.0215277777778,0.0368055555556,0.0152777777778,2016-04-23 08:31:00,2016-04-23 08:53:00,0,1
T1754,0.0423611111111,0.0479166666667,0.00555555555556,2016-04-23 09:01:00,2016-04-23 09:09:00,0,1
T1755,0.0368055555556,0.0423611111111,0.00555555555556,2016-04-23 08:53:00,2016-04-23 09:01:00,0,1
T1756,1.71319444444,1.78055555556,0.0673611111111,2016-04-25 01:07:00,2016-04-25 02:44:00,0,1
T1757,2.37638888889,2.45416666667,0.0777777777778,2016-04-25 17:02:00,2016-04-25 18:54:00,0,1
T1758,2.45416666667,2.45416666667,0.0,2016-04-25 18:54:00,2016-04-25 18:54:00,0,1
T1759,2.09027777778,2.25694444444,0.166666666667,2016-04-25 10:10:00,2016-04-25 14:10:00,0,1
T1760,0.422916666667,0.422916666667,0.0,2016-04-23 18:09:00,2016-04-23 18:09:00,0,1
T1761,0.384027777778,0.422916666667,0.0388888888889,2016-04-23 17:13:00,2016-04-23 18:09:00,0,1
T1762,0.0340277777778,0.0604166666667,0.0263888888889,2016-04-23 08:49:00,2016-04-23 09:27:00,0,1
T1763,4.59444444444,4.64861111111,0.0541666666667,2016-04-27 22:16:00,2016-04-27 23:34:00,0,1
T1764,4.54305555556,4.59444444444,0.0513888888889,2016-04-27 21:02:00,2016-04-27 22:16:00,0,1
T1765,0.595138888889,0.597222222222,0.00208333333333,2016-04-23 22:17:00,2016-04-23 22:20:00,0,1
T1766,0.521527777778,0.545833333333,0.0243055555556,2016-04-23 20:31:00,2016-04-23 21:06:00,0,1
T1767,0.545833333333,0.595138888889,0.0493055555556,2016-04-23 21:06:00,2016-04-23 22:17:00,0,1
T1768,2.65347222222,2.67430555556,0.0208333333333,2016-04-25 23:41:00,2016-04-26 00:11:00,0,1
T1769,4.03541666667,4.05486111111,0.0194444444444,2016-04-27 08:51:00,2016-04-27 09:19:00,0,1
T1770,4.05486111111,4.05486111111,0.0,2016-04-27 09:19:00,2016-04-27 09:19:00,0,1
T1771,0.822916666667,0.8375,0.0145833333333,2016-04-24 03:45:00,2016-04-24 04:06:00,0,1
T1772,0.91875,0.91875,0.0,2016-04-24 06:03:00,2016-04-24 06:03:00,0,1
T1773,0.91875,0.921527777778,0.00277777777778,2016-04-24 06:03:00,2016-04-24 06:07:00,0,1
T1774,0.9125,0.91875,0.00625,2016-04-24 05:54:00,2016-04-24 06:03:00,0,1
T1775,0.8375,0.898611111111,0.0611111111111,2016-04-24 04:06:00,2016-04-24 05:34:00,0,1
T1776,0.819444444444,0.8375,0.0180555555556,2016-04-24 03:40:00,2016-04-24 04:06:00,0,1
T1777,0.898611111111,0.925694444444,0.0270833333333,2016-04-24 05:34:00,2016-04-24 06:13:00,0,1
T1778,0.760416666667,0.804861111111,0.0444444444444,2016-04-24 02:15:00,2016-04-24 03:19:00,0,1
T1779,0.28125,0.333333333333,0.0520833333333,2016-04-23 14:45:00,2016-04-23 16:00:00,0,1
T1780,3.04236111111,3.05,0.00763888888889,2016-04-26 09:01:00,2016-04-26 09:12:00,0,1
T1781,2.97916666667,3.01180555556,0.0326388888889,2016-04-26 07:30:00,2016-04-26 08:17:00,0,1
T1782,3.01180555556,3.04236111111,0.0305555555556,2016-04-26 08:17:00,2016-04-26 09:01:00,0,1
T1783,3.05,3.08333333333,0.0333333333333,2016-04-26 09:12:00,2016-04-26 10:00:00,0,1
T1785,1.49166666667,1.575,0.0833333333333,2016-04-24 19:48:00,2016-04-24 21:48:00,0,1
T1786,0.666666666667,0.697916666667,0.03125,2016-04-24 00:00:00,2016-04-24 00:45:00,0,1
T1788,0.73125,0.7375,0.00625,2016-04-24 01:33:00,2016-04-24 01:42:00,0,1
T1789,0.0,0.0125,0.0125,2016-04-23 08:00:00,2016-04-23 08:18:00,0,1
T1790,1.01041666667,1.04305555556,0.0326388888889,2016-04-24 08:15:00,2016-04-24 09:02:00,0,1
T1791,1.04930555556,1.05486111111,0.00555555555556,2016-04-24 09:11:00,2016-04-24 09:19:00,0,1
T1792,1.04305555556,1.04930555556,0.00625,2016-04-24 09:02:00,2016-04-24 09:11:00,0,1
T1793,1.30694444444,1.30694444444,0.0,2016-04-24 15:22:00,2016-04-24 15:22:00,0,1
T1794,1.24722222222,1.30694444444,0.0597222222222,2016-04-24 13:56:00,2016-04-24 15:22:00,0,1
T1795,1.16944444444,1.24722222222,0.0777777777778,2016-04-24 12:04:00,2016-04-24 13:56:00,0,1
T1796,0.522916666667,0.575,0.0520833333333,2016-04-23 20:33:00,2016-04-23 21:48:00,0,1
T1797,0.575,0.584027777778,0.00902777777778,2016-04-23 21:48:00,2016-04-23 22:01:00,0,1
T1798,2.8375,2.87916666667,0.0416666666667,2016-04-26 04:06:00,2016-04-26 05:06:00,0,1
T1799,4.13888888889,4.32361111111,0.184722222222,2016-04-27 11:20:00,2016-04-27 15:46:00,0,1
T1800,5.025,5.04305555556,0.0180555555556,2016-04-28 08:36:00,2016-04-28 09:02:00,0,1
T1801,2.8375,2.85,0.0125,2016-04-26 04:06:00,2016-04-26 04:24:00,0,1
T1803,2.88819444444,2.89444444444,0.00625,2016-04-26 05:19:00,2016-04-26 05:28:00,0,1
T1804,2.90069444444,2.91319444444,0.0125,2016-04-26 05:37:00,2016-04-26 05:55:00,0,1
T1805,2.8625,2.88819444444,0.0256944444444,2016-04-26 04:42:00,2016-04-26 05:19:00,0,1
T1806,2.89444444444,2.90069444444,0.00625,2016-04-26 05:28:00,2016-04-26 05:37:00,0,1
T1807,2.85,2.8625,0.0125,2016-04-26 04:24:00,2016-04-26 04:42:00,0,1
T1808,1.45833333333,1.50208333333,0.04375,2016-04-24 19:00:00,2016-04-24 20:03:00,0,1
T1809,1.50208333333,1.5375,0.0354166666667,2016-04-24 20:03:00,2016-04-24 20:54:00,0,1
T1810,1.49375,1.50902777778,0.0152777777778,2016-04-24 19:51:00,2016-04-24 20:13:00,0,1
T1811,0.984722222222,1.03263888889,0.0479166666667,2016-04-24 07:38:00,2016-04-24 08:47:00,0,1
T1812,1.07569444444,1.49375,0.418055555556,2016-04-24 09:49:00,2016-04-24 19:51:00,0,1
T1813,1.03263888889,1.07569444444,0.0430555555556,2016-04-24 08:47:00,2016-04-24 09:49:00,0,1
T1814,0.979166666667,0.984722222222,0.00555555555556,2016-04-24 07:30:00,2016-04-24 07:38:00,0,1
T1815,3.3375,3.38333333333,0.0458333333333,2016-04-26 16:06:00,2016-04-26 17:12:00,0,1
T1816,2.64166666667,2.90069444444,0.259027777778,2016-04-25 23:24:00,2016-04-26 05:37:00,0,1
T1817,2.83472222222,3.10833333333,0.273611111111,2016-04-26 04:02:00,2016-04-26 10:36:00,0,1
T1818,0.5375,0.559027777778,0.0215277777778,2016-04-23 20:54:00,2016-04-23 21:25:00,0,1
T1819,0.521527777778,0.5375,0.0159722222222,2016-04-23 20:31:00,2016-04-23 20:54:00,0,1
T1820,0.438194444444,0.521527777778,0.0833333333333,2016-04-23 18:31:00,2016-04-23 20:31:00,0,1
T1821,2.54861111111,2.56111111111,0.0125,2016-04-25 21:10:00,2016-04-25 21:28:00,0,1
T1823,0.113194444444,0.152083333333,0.0388888888889,2016-04-23 10:43:00,2016-04-23 11:39:00,0,1
T1824,0.579166666667,0.588888888889,0.00972222222222,2016-04-23 21:54:00,2016-04-23 22:08:00,0,1
T1825,1.0625,1.07569444444,0.0131944444444,2016-04-24 09:30:00,2016-04-24 09:49:00,0,1
T1826,1.07569444444,1.07569444444,0.0,2016-04-24 09:49:00,2016-04-24 09:49:00,0,1
T1827,1.07569444444,1.07847222222,0.00277777777778,2016-04-24 09:49:00,2016-04-24 09:53:00,0,1
T1828,3.18333333333,3.37638888889,0.193055555556,2016-04-26 12:24:00,2016-04-26 17:02:00,0,1
T1829,3.37638888889,3.37638888889,0.0,2016-04-26 17:02:00,2016-04-26 17:02:00,0,1
T1830,3.39166666667,3.41597222222,0.0243055555556,2016-04-26 17:24:00,2016-04-26 17:59:00,0,1
T1831,1.04791666667,1.08680555556,0.0388888888889,2016-04-24 09:09:00,2016-04-24 10:05:00,0,1
T1832,1.52222222222,1.54305555556,0.0208333333333,2016-04-24 20:32:00,2016-04-24 21:02:00,0,1
T1833,1.50347222222,1.52222222222,0.01875,2016-04-24 20:05:00,2016-04-24 20:32:00,0,1
T1834,1.54305555556,1.56111111111,0.0180555555556,2016-04-24 21:02:00,2016-04-24 21:28:00,0,1
T1835,1.88402777778,1.89652777778,0.0125,2016-04-25 05:13:00,2016-04-25 05:31:00,0,1
T1836,1.72430555556,1.72777777778,0.00347222222222,2016-04-25 01:23:00,2016-04-25 01:28:00,0,1
T1837,2.97916666667,2.99513888889,0.0159722222222,2016-04-26 07:30:00,2016-04-26 07:53:00,0,1
T1838,0.26875,0.391666666667,0.122916666667,2016-04-23 14:27:00,2016-04-23 17:24:00,0,1
T1839,1.45833333333,1.47083333333,0.0125,2016-04-24 19:00:00,2016-04-24 19:18:00,0,1
T1840,2.13263888889,2.18819444444,0.0555555555556,2016-04-25 11:11:00,2016-04-25 12:31:00,0,1
T1841,2.09236111111,2.13263888889,0.0402777777778,2016-04-25 10:13:00,2016-04-25 11:11:00,0,1
T1842,3.01180555556,3.16805555556,0.15625,2016-04-26 08:17:00,2016-04-26 12:02:00,0,1
T1843,0.190972222222,0.217361111111,0.0263888888889,2016-04-23 12:35:00,2016-04-23 13:13:00,0,1
T1844,0.702777777778,0.710416666667,0.00763888888889,2016-04-24 00:52:00,2016-04-24 01:03:00,0,1
T1845,0.765277777778,0.779861111111,0.0145833333333,2016-04-24 02:22:00,2016-04-24 02:43:00,0,1
T1846,3.81041666667,3.87708333333,0.0666666666667,2016-04-27 03:27:00,2016-04-27 05:03:00,0,1
T1847,1.09166666667,1.15416666667,0.0625,2016-04-24 10:12:00,2016-04-24 11:42:00,0,1
T1848,4.31736111111,4.44861111111,0.13125,2016-04-27 15:37:00,2016-04-27 18:46:00,0,1
