T1808,Mechanic2,1,0.04375
T1808,Mechanic3,1,0.04375
T1809,Sealer1,1,0.0354166666667
T1810,Sealer3,1,0.0152777777778
T1811,Mechanic3,1,0.0479166666667
T1812,Mechanic5,1,0.418055555556
T1813,Sealer3,1,0.0430555555556
T1814,Mechanic8,1,0.00555555555556
T1815,Electrician1,1,0.0458333333333
T1816,Tester1,1,0.259027777778
T1817,Electrician1,1,0.273611111111
T1818,Sealer3,1,0.0215277777778
T1819,Mechanic4,1,0.0159722222222
T1820,Mechanic6,1,0.0833333333333
T1821,Electrician1,1,0.0125
T1823,Mechanic7,1,0.0388888888889
T1824,Mechanic2,1,0.00972222222222
T1824,Mechanic6,1,0.00972222222222
T1825,Mechanic3,1,0.0131944444444
T1825,Mechanic6,1,0.0131944444444
T1826,Sealer4,1,0.0
T1827,Sealer1,1,0.00277777777778
T1828,Mechanic1,1,0.193055555556
T1829,Mechanic3,1,0.0
T1830,Mechanic1,1,0.0243055555556
T1830,Mechanic2,1,0.0243055555556
T1831,Mechanic2,1,0.0388888888889
T1832,Mechanic1,1,0.0208333333333
T1832,Mechanic5,1,0.0208333333333
T1833,Mechanic1,1,0.01875
T1833,Mechanic3,1,0.01875
T1834,Sealer1,1,0.0180555555556
T1835,Mechanic2,1,0.0125
T1835,Mechanic5,1,0.0125
T1836,Sealer1,1,0.00347222222222
T1837,Mechanic2,1,0.0159722222222
T1837,Mechanic4,1,0.0159722222222
T1838,Mechanic2,1,0.122916666667
T1838,Mechanic5,1,0.122916666667
T1839,Mechanic1,1,0.0125
T1839,Mechanic7,1,0.0125
T1840,Mechanic2,1,0.0555555555556
T1840,Mechanic5,1,0.0555555555556
T1841,Mechanic3,1,0.0402777777778
T1841,Mechanic5,1,0.0402777777778
T1842,Mechanic5,1,0.15625
T1842,Mechanic6,1,0.15625
T1843,Mechanic8,1,0.0263888888889
T1844,Mechanic8,1,0.00763888888889
T1845,Tester1,1,0.0145833333333
T1846,Tester1,1,0.0666666666667
T1847,Tester2,1,0.0625
T1848,Mechanic6,1,0.13125
T1848,Mechanic7,1,0.13125
T1849,Electrician1,1,0.0673611111111
T1850,Mechanic2,1,0.0125
T1850,Mechanic3,1,0.0125
T1851,Mechanic5,1,0.0
T1851,Mechanic7,1,0.0
T1852,Mechanic5,1,0.0256944444444
T1852,Mechanic8,1,0.0256944444444
T1853,Tester1,1,0.08125
T1854,Mechanic1,1,0.0326388888889
T1854,Mechanic6,1,0.0326388888889
T1855,Mechanic3,1,0.000694444444444
T1855,Mechanic5,1,0.000694444444444
T1856,Mechanic1,1,0.0
T1856,Mechanic4,1,0.0
T1857,Tester1,1,0.103472222222
T1859,Sealer1,1,0.0138888888889
T1859,Sealer4,1,0.0138888888889
T1860,Mechanic5,1,0.00833333333333
T1860,Mechanic8,1,0.00833333333333
T1861,Electrician1,1,0.0645833333333
T1862,Mechanic4,1,0.0493055555556
T1863,Mechanic5,1,0.0
T1863,Mechanic7,1,0.0
T1864,Mechanic1,1,0.0527777777778
T1864,Mechanic2,1,0.0527777777778
T1865,Electrician1,1,0.0
T1866,Mechanic1,1,0.0555555555556
T1867,Electrician1,1,0.0256944444444
T1868,Electrician1,1,0.0569444444444
T1869,Tester1,1,0.0222222222222
T1870,Mechanic2,1,0.0305555555556
T1870,Mechanic3,1,0.0305555555556
T1871,Mechanic4,1,0.00763888888889
T1871,Mechanic7,1,0.00763888888889
T1872,Mechanic6,1,0.0458333333333
T1872,Mechanic7,1,0.0458333333333
T1873,Mechanic1,1,0.00277777777778
T1873,Mechanic5,1,0.00277777777778
T1874,Mechanic1,1,0.00416666666667
T1874,Mechanic4,1,0.00416666666667
T1875,Mechanic4,1,0.0152777777778
T1875,Mechanic6,1,0.0152777777778
T1876,Mechanic2,1,0.0458333333333
T1876,Mechanic3,1,0.0458333333333
T1877,Mechanic2,1,0.00763888888889
T1877,Mechanic6,1,0.00763888888889
T1878,Mechanic1,1,0.0513888888889
T1878,Mechanic3,1,0.0513888888889
T1879,Tester1,1,0.0333333333333
T1880,Mechanic8,1,0.00555555555556
T1881,Mechanic6,1,0.0229166666667
T1882,Mechanic2,1,0.00555555555556
T1883,Tester1,1,0.0180555555556
T1884,Sealer1,1,0.00763888888889
T1884,Sealer4,1,0.00763888888889
T1885,Mechanic2,1,0.0506944444444
T1885,Mechanic6,1,0.0506944444444
T1886,Sealer1,1,0.0305555555556
T1887,Mechanic2,1,0.0909722222222
T1887,Mechanic8,1,0.0909722222222
T1888,Mechanic5,1,0.0555555555556
T1888,Mechanic7,1,0.0555555555556
T1889,Mechanic3,1,0.0604166666667
T1889,Mechanic5,1,0.0604166666667
T1890,Mechanic4,1,0.0298611111111
T1890,Mechanic5,1,0.0298611111111
T1890,Mechanic6,1,0.0298611111111
T1890,Mechanic7,1,0.0298611111111
T1891,Mechanic5,1,0.0111111111111
T1891,Mechanic8,1,0.0111111111111
T1892,Sealer2,1,0.00208333333333
T1893,Mechanic4,1,0.0208333333333
T1893,Mechanic5,1,0.0208333333333
T1894,Tester2,1,0.203472222222
T1895,Mechanic6,1,0.0777777777778
T1895,Mechanic7,1,0.0777777777778
T1896,Mechanic6,1,0.0
T1896,Mechanic8,1,0.0
T1897,Sealer1,1,0.4
T1898,Mechanic6,1,0.0194444444444
T1898,Mechanic7,1,0.0194444444444
T1899,Tester2,1,0.0736111111111
T1900,Mechanic7,1,0.0208333333333
T1901,Mechanic4,1,0.0277777777778
T1901,Mechanic7,1,0.0277777777778
T1902,Tester1,1,0.259027777778
T1903,Mechanic8,1,0.0131944444444
T1904,Tester2,1,0.0111111111111
T1905,Sealer4,1,0.0118055555556
T1906,Electrician1,1,0.0486111111111
T1907,Mechanic3,1,0.00833333333333
T1907,Mechanic8,1,0.00833333333333
T1908,Mechanic4,1,0.0208333333333
T1908,Mechanic5,1,0.0208333333333
T1909,Mechanic1,1,0.0
T1909,Mechanic3,1,0.0
T1910,Mechanic3,1,0.0652777777778
T1910,Mechanic6,1,0.0652777777778
T1911,Mechanic6,1,0.0777777777778
T1911,Mechanic7,1,0.0777777777778
T1912,Mechanic1,1,0.0388888888889
T1912,Mechanic4,1,0.0388888888889
T1913,Sealer2,1,0.0152777777778
T1915,Sealer3,1,0.0152777777778
T1916,Tester1,1,0.38125
T1917,Tester1,1,0.0368055555556
T1918,Electrician1,1,0.00763888888889
T1919,Tester2,1,0.0111111111111
T1920,Electrician1,1,0.0152777777778
T1921,Tester1,1,0.0222222222222
T1922,Sealer3,1,0.00555555555556
T1923,Sealer1,1,0.0159722222222
T1924,Sealer2,1,0.0173611111111
